audit_id,run_id,institution_name,source_id,source_name,candidate_title,candidate_url,canonical_item_url,normalized_title,content_fingerprint,raw_date_text,publication_date,announcement_date,campaign_start_date,campaign_end_date,event_date_type,recency_basis_date,recency_basis_reason,is_active_campaign,active_campaign_reason,normalized_item_date,date_confidence,date_source,is_recent,recency_cutoff,recency_reason,development_candidate_type,is_actual_development,actual_development_reason,item_quality,saved_to_recent_items,rejected_reason,duplicate_of_recent_item_id,checked_at
RIAUD-a8fe38fd4c11,RUN-20260616124128,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Ticari Kartlar,https://www.qnbcard.com.tr/ticari-kartlar,https://www.qnbcard.com.tr/ticari-kartlar,ticari kartlar,39cd9efb581d953d3bc4fdeef9528a7c684d537fc63a7a8ff9e0f94675cb3857,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:41:29.312711+00:00
RIAUD-b3ade1ac5ce5,RUN-20260616124128,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,QNB KOBİ,https://www.qnbcard.com.tr/qnb-kobi-ticari-kredi-karti,https://www.qnbcard.com.tr/qnb-kobi-ticari-kredi-karti,qnb kobi̇,80b505628d0d4a812fc76f2018989fd199d30b4f69533aea3bb3d06eabfd5d25,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:41:29.312946+00:00
RIAUD-f575ded4df45,RUN-20260616124128,QNB Finansbank,REG-061,QNB Finansbank Kampanyalar,Dijital Köprü’den Ömür Boyu Ücretsiz eFatura Desteği!,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari/dijital-kopruden-omur-boyu-ucretsiz-efatura-destegi-16586,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari/dijital-kopruden-omur-boyu-ucretsiz-efatura-destegi-16586,dijital köprü’den ömür boyu ücretsiz efatura desteği!,cf39bae8a8fa283efd302e551d761858d8ff3637cc0d9939bfddd847971acc73,20.12.2023,,,2023-12-20,,Kampanya Başlangıç Tarihi,2023-12-20,Kampanya başlangıç tarihi bulundu; recency için kullanıldı.,False,,2023-12-20,Orta,campaign_start_date,False,2026-05-01,Kesim tarihinden eski: 2023-12-20 < 2026-05-01,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Kesim tarihinden eski: 2023-12-20 < 2026-05-01,,2026-06-16T12:41:29.444767+00:00
RIAUD-2d509702e1c3,RUN-20260616124223,QNB Finansbank,REG-068,QNB KOBİ Ticari Kredi Kartları,İşim İçin,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şim i̇çin,0e75f6a9554ede975104e464149d6bf18baa9e9d887e03b708045340c12e6de7,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.209585+00:00
RIAUD-4bf9d706d182,RUN-20260616124223,QNB Finansbank,REG-068,QNB KOBİ Ticari Kredi Kartları,KOBİ,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇,511574b56481cb8c5a1e4be36b0730dfa1574f892f1c92f80c65df9de6fabfe6,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.209836+00:00
RIAUD-5ece8381a85c,RUN-20260616124223,QNB Finansbank,REG-068,QNB KOBİ Ticari Kredi Kartları,Kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,kartlar,efd6b75d06cd02e99cb6b817e53a18431f79d9c8c45ac14517e4d91ebf80e442,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.210059+00:00
RIAUD-83267932f196,RUN-20260616124223,QNB Finansbank,REG-068,QNB KOBİ Ticari Kredi Kartları,QNB KOBİ,https://www.qnb.com.tr/qnb-kobi-kredi-karti,https://www.qnb.com.tr/qnb-kobi-kredi-karti,qnb kobi̇,846f4ff34ffbda3e5a9962b7e6f1468900fa428761520f94208bc2d73a842df8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.210392+00:00
RIAUD-2974df8d293f,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kobiler İçin Diğer Hizmetler ve Ürünler,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,kobiler i̇çin diğer hizmetler ve ürünler,98a3f4695d5b11429deeb08fddbfbef95c47936048c3e7b1a24a4476d78e6305,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.220588+00:00
RIAUD-6a3263dd7c4b,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Mevduat ve Yatırım Ürünleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,mevduat ve yatırım ürünleri,1270d0cd8c48a1db6f44b9b6e0602ab9af9e59d48d1b0be4e75d86abf57870d3,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.220846+00:00
RIAUD-f7ff15ea3f5e,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ Nakit Yönetimi ve Tahsilat Ürünleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,kobi̇ nakit yönetimi ve tahsilat ürünleri,a1c7ef9dddfb1c932f5260f7fe40b099b62c55feabb5db9f34c604d1e7d50bf3,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.221087+00:00
RIAUD-5d1521e17b70,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,QNB ’de Ömür Boyu Havale Ücreti Yok!,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbde-omur-boyu-havale-ucreti-yok,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbde-omur-boyu-havale-ucreti-yok,qnb ’de ömür boyu havale ücreti yok!,6bd9b461a8a77831c7c46cbe40ad2bd6e1d4ce5e0ef8f9bed7f5062cba1c67d4,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.221328+00:00
RIAUD-130686bfb6c9,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Karekodla yapacağınız para transferleriniz anında hesabınızda!,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/karekodla-yapacaginiz-para-transferleriniz-aninda-hesabinizda,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/karekodla-yapacaginiz-para-transferleriniz-aninda-hesabinizda,karekodla yapacağınız para transferleriniz anında hesabınızda!,4a9ae89be03bac632be157bbe327ec55370862146101c32af6da1cf257a4637e,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.221592+00:00
RIAUD-8115e165af57,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,QNB'den Mali Müşavir Avantaj Seti,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbden-mali-musavir-avantaj-seti,https://www.qnb.com.tr/isim-icin/kobi/diger-hizmetler-ve-urunler/qnbden-mali-musavir-avantaj-seti,qnb'den mali müşavir avantaj seti,9144742c8b0d9aeb03c41d3a08db599a67b4add2676ff8188b7b1ae46b4608f1,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.221816+00:00
RIAUD-2b75a63115b5,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kentsel Dönüşüm / Yap - Sat,https://www.qnb.com.tr/kobi-kentsel-donusum-yap-sat,https://www.qnb.com.tr/kobi-kentsel-donusum-yap-sat,kentsel dönüşüm / yap - sat,91ece5b01ccf80d19d3717c3cef4e812b9ff7eedd26784971f4f42c554a9c6b3,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.222037+00:00
RIAUD-742209eb1cfa,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Müşteri Bilgilendirme Hizmeti,https://www.qnb.com.tr/kobi-musteri-bilgilendirme-hizmeti,https://www.qnb.com.tr/kobi-musteri-bilgilendirme-hizmeti,müşteri bilgilendirme hizmeti,b0c9d2f91d7855dd6890e4be0de029776b1667c7490c93665b6ec88b465f6cf4,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.222253+00:00
RIAUD-c19ed538929e,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Findeks Ticari Paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,findeks ticari paketleri,2ee6501c9b64d54f4ea6522328583db3a0decac387b37ad710f59dad4405afb8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.222461+00:00
RIAUD-d54b3403bb87,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,İşim İçin,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şim i̇çin,0e75f6a9554ede975104e464149d6bf18baa9e9d887e03b708045340c12e6de7,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.222657+00:00
RIAUD-88358ac48e21,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇,511574b56481cb8c5a1e4be36b0730dfa1574f892f1c92f80c65df9de6fabfe6,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.222860+00:00
RIAUD-0ff6471255ea,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ Kredileri,https://www.qnb.com.tr/kobi-kredileri,https://www.qnb.com.tr/kobi-kredileri,kobi̇ kredileri,689cc8dd555eec6db14912bd3d08a57baa8f801cb6baa150f6ccc025a8da08f7,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.223067+00:00
RIAUD-5f8b8e0075da,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Esnaf Kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredileri,3d14aeee3be303c09902e668ac57386b433bd295de99d6b2a89cbe26ff5f5e8b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.223281+00:00
RIAUD-756938b01eda,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,POS,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,pos,ede5873df0677039d3205f0550055e2afcb1afd02a48c87582a2c68f513d550b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.223507+00:00
RIAUD-fcf5885ba2c8,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,kartlar,efd6b75d06cd02e99cb6b817e53a18431f79d9c8c45ac14517e4d91ebf80e442,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.223716+00:00
RIAUD-3da311e0b548,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Kazananlar Kulübü,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,kazananlar kulübü,5c427f71e636b6414d567f167515a5eac05d89952adde7008404df999451b680,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.223941+00:00
RIAUD-911ea0d42510,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,KOBİ Sigortaları,https://www.qnb.com.tr/kobi-sigortalar,https://www.qnb.com.tr/kobi-sigortalar,kobi̇ sigortaları,c03be60f5aa7cef0106f53f3c66e4bf841034b35ddb7ad6b415ae45b3e9e1a5f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.224253+00:00
RIAUD-4ff7b64d213a,RUN-20260616124223,QNB Finansbank,REG-067,QNB KOBİ Rahat,Leasing & Faktoring,https://www.qnb.com.tr/kobi-leasing-and-faktoring,https://www.qnb.com.tr/kobi-leasing-and-faktoring,leasing & faktoring,2332713a4d4539315c51b722f7a5e1a49c51f01f0d955120f99afe0e076a5829,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.224502+00:00
RIAUD-7caeb37fa5ab,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ Destek Kredileri,https://www.qnb.com.tr/kobi-ihtiyac-kredileri,https://www.qnb.com.tr/kobi-ihtiyac-kredileri,kobi̇ destek kredileri,33aaeac06db174447a375fc2515f0503a800b792119f75d1e00506898ebc35ec,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.234637+00:00
RIAUD-305e3128d895,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Yeşili Arttıkça Faizi Düşen Kredi,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,yeşili arttıkça faizi düşen kredi,19f09e654fbe0adaae9404725e78821640b0810f35638835591f284758122993,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:42:23.234878+00:00
RIAUD-b0195c43b3b6,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İşim İçin,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şim i̇çin,0e75f6a9554ede975104e464149d6bf18baa9e9d887e03b708045340c12e6de7,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.235079+00:00
RIAUD-67bca0981f92,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇,511574b56481cb8c5a1e4be36b0730dfa1574f892f1c92f80c65df9de6fabfe6,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.235277+00:00
RIAUD-14e43a87b21e,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Detaylı Bilgi,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,detaylı bilgi,c055f2f5b3493da972012897ab374d38c0e38463387e1938ed6212fe423566c9,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.235485+00:00
RIAUD-7025cb352153,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Detaylı Bilgi,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,detaylı bilgi,4ad7518dfd33cf16bf8b3081bf1af95f3b3b5cdd482b84ab4976917db5b252fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.235695+00:00
RIAUD-8af697ac81c8,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Detaylı Bilgi,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,detaylı bilgi,32f15a5ce5fc33204d3cec8d652446594931283e34b3ed20e470d67cf25a35b2,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.235909+00:00
RIAUD-2368744e58f9,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Nakdi Krediler,https://www.qnb.com.tr/kobi-nakdi-krediler,https://www.qnb.com.tr/kobi-nakdi-krediler,nakdi krediler,49de88db0d0d7dadd658e26b16f8816d2827baff3c1774ab4fc14b5e82cce94d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.236161+00:00
RIAUD-07c5f8af952e,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Gayrinakdi Krediler,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,gayrinakdi krediler,267f8b5d3c52ea4b89695e56f156a35648c4e0b43a06c5b5cb6124eaa52b1a82,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.236382+00:00
RIAUD-a0ef4ec2ba6b,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİNakit Hesap,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,kobi̇nakit hesap,84dad30d04ef17760f709ec9282952b65d0060c005fdaace8a653ee9802c946b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.236608+00:00
RIAUD-f78543547a50,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Mavi Kredi Programı,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,mavi kredi programı,bf7ed74cbe7c41078861d2772d32fab3030181deff0e33d7387cc190dcd0f1fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.236834+00:00
RIAUD-4f56b13f89e7,RUN-20260616124223,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Esnaf Kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredileri,3d14aeee3be303c09902e668ac57386b433bd295de99d6b2a89cbe26ff5f5e8b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.237052+00:00
RIAUD-b8dd8a177b77,RUN-20260616124223,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kampanyalar,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,kampanyalar,eb250a2ef66884e3366d9b57c17a77e95456e4bb6c9f1b62210cae1408cc311a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:23.248821+00:00
